gender05,age05,education05,hisp05,race05,income05,party05,marital05,Q9_05,Q10,Q5_05,Q7_05,Q6_05,gender13,age13,educaton13,hisp13,race13,income13,Q1_13,Q2_13,Q3_13,Q4_13,Q5_13,Q6_13,Q7_13,Q8_13,gender15,age15,education15,hisp15,race15,income15,party15,marital15,Q1_15,Q2_15,Q3_15,Q4_15,Q5_15,Q6_15,Q7_15,Q8_15
MALE,33,5,2,1,7,1,1,2, ,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,64,3,2,1,3,2,3,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,29,5,2,1,1,9,6,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,59,3,2,1,9,1,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,89,3,2,1,2,3,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,33,7,2,1,6,3,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,93,3,2,1,9,2,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,52,5,2,1,9,3,1,2, ,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,74,3,2,1,9,3,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,27,2,2,1,1,2,6,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,62,3,2,1,9,1,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,77,4,2,1,2,1,1,2, ,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,60,5,2,1,3,1,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,78,1,2,1,1,2,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,60,3,2,1,9,3,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,53,3,2,1,5,1,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,50,7,2,1,8,3,1,2, ,2,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,72,6,2,1,5,3,1,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,40,3,2,1,6,1,1,1,1,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,72,5,2,1,4,2,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,40,6,2,1,6,2,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,70,6,2,1,7,3,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,59,6,1,1,6,3,6,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,30,5,2,3,2,3,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,24,6,2,1,2,1,1,2, ,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,99,7,2,2,9,5,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,40,5,2,1,3,3,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,25,6,2,1,5,3,1,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,36,6,2,2,8,2,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,73,6,2,1,5,3,3,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,47,5,2,1,7,2,1,2, ,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,39,7,2,1,8,2,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,75,1,2,1,2,3,3,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,77,3,2,1,3,1,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,53,5,2,1,8,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,73,6,2,4,1,2,3,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,49,3,2,4,9,1,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,63,7,1,2,6,2,5,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,55,1,2,1,3,4,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,21,3,2,1,9,3,6,2, ,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,46,2,2,1,5,2,3,2, ,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,70,2,2,1,9,1,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,55,3,2,1,6,1,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,99,6,2,1,9,1,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,30,5,2,2,3,2,1,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,34,3,2,1,3,3,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,59,3,2,1,5,3,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,49,6,2,1,8,1,1,2, ,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,79,3,2,1,3,3,3,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,50,3,2,1,9,2,1,2, ,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,53,3,2,1,4,3,1,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,56,7,2,1,8,1,2,2, ,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,27,5,2,4,6,3,6,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,23,3,2,1,9,3,6,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,25,3,2,2,3,3,4,1,2,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,64,7,2,1,7,1,1,2, ,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,48,7,2,5,4,1,1,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,22,6,2,1,8,2,6,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,55,3,2,3,5,2,1,2, ,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,55,1,2,1,9,3,3,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,99,6,2,1,9,2,5,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,47,6,2,1,8,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,60,5,2,1,9,1,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,35,5,1,2,6,2,1,2, ,2,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,48,6,2,2,4,3,1,1,2, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,45,7,2,1,8,3,1,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,22,2,2,1,4,1,6,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,71,5,2,2,2,2,3,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,19,3,2,1,9,9,6,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,32,6,2,1,6,2,4,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,74,3,2,1,3,2,6,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,52,3,2,1,7,2,1,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,85,5,2,1,9,1,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,25,5,2,1,8,1,4,2, ,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,37,3,2,1,3,2,6,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,57,7,2,9,5,3,6,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,47,6,2,1,8,1,1,2, ,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,24,3,2,1,4,1,6,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,99,9,9,9,9,9,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,80,5,2,1,2,3,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,76,9,2,2,9,4,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,59,3,2,1,4,3,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,45,7,1,2,3,2,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,34,6,1,5,4,3,3,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,37,7,2,1,8,1,1,2, ,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,42,6,2,1,8,1,1,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,75,3,2,1,5,1,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,75,2,2,2,9,2,4,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,81,2,2,2,2,2,5,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,37,6,2,1,8,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,72,3,2,1,1,9,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,90,1,2,1,9,4,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,41,3,2,1,7,3,1,2, ,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,69,1,2,1,9,4,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,27,7,2,1,4,2,6,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,27,6,2,1,8,1,6,2, ,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,28,3,2,2,3,3,6,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,38,3,2,1,7,1,1,2, ,2,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,80,3,2,1,2,2,5,1,2, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,93,2,2,1,9,2,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,68,5,2,1,3,1,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,67,5,2,1,9,2,5,1,1,8,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,28,7,2,1,4,2,6,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,41,3,2,1,6,3,1,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,47,3,2,2,4,2,1,2, ,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,48,7,2,1,6,2,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,75,5,2,1,9,9,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,23,6,2,4,4,2,6,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,38,5,2,1,9,3,1,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,78,3,1,9,9,2,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,38,6,2,1,4,3,6,2, ,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,35,3,2,1,1,2,1,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,51,7,2,3,6,2,1,1,2,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,43,6,2,1,9,1,1,1,2,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,40,7,2,1,9,1,1,1,2,1,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,81,3,2,1,2,3,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,46,3,2,1,3,1,1,2, ,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,51,3,2,1,1,3,3,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,25,5,2,1,9,1,1,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,76,1,2,2,1,2,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,56,6,2,1,9,3,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,40,3,2,1,9,3,1,2, ,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,71,9,2,9,9,3,1,2, ,2,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,30,2,2,1,2,1,6,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,71,2,2,2,3,2,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,74,6,2,1,5,2,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,74,5,2,1,2,2,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,39,7,2,1,8,2,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,62,6,2,1,4,3,3,2, ,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,90,7,2,1,6,2,1,1,1, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,23,4,2,1,8,3,6,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,56,7,2,1,8,3,1,1,2,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,76,6,2,1,3,1,3,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,65,5,2,1,9,1,3,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,80,3,2,1,2,1,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,29,5,2,1,4,1,1,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,44,3,2,1,9,3,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,41,7,2,1,7,2,1,1,2,8,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,99,1,2,1,9,1,2,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,60,2,2,2,4,2,3,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,40,7,2,1,6,2,6,1,1,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,47,5,2,1,5,3,6,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,43,5,2,2,6,3,6,2, ,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,55,3,2,2,6,2,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,66,3,2,1,3,2,3,2, ,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,56,6,2,1,8,3,1,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,65,3,2,1,9,9,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,79,2,2,1,1,1,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,22,5,2,4,8,2,6,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,32,6,2,1,5,2,4,1,2, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,43,7,2,1,9,2,3,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,68,5,2,1,9,3,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,32,2,2,1,5,1,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,75,3,2,1,3,2,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,99,9,2,9,9,9,9,2, ,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,20,3,1,1,6,3,6,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,66,2,2,1,2,2,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,86,2,2,1,9,9,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,98,2,2,1,9,9,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,84,3,2,1,6,1,5,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,87,3,2,1,2,3,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,43,7,2,1,6,3,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,40,6,2,9,9,3,6,2, ,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,40,6,2,1,5,3,1,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,42,6,2,1,8,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,78,1,2,1,1,3,3,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,45,7,2,1,9,3,3,1,2,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,50,4,2,1,8,2,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,22,5,2,1,8,1,6,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,52,7,2,1,8,1,1,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,22,6,2,1,8,2,6,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,77,5,2,1,3,3,5,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,77,7,2,1,5,3,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,48,7,2,1,6,4,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,41,2,2,1,3,3,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,21,3,2,1,2,2,6,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,57,5,2,1,8,3,1,2, ,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,25,5,2,1,3,1,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,80,3,2,1,2,1,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,48,3,2,1,6,1,1,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,49,5,2,1,7,3,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,60,3,2,1,2,3,3,1,1, , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,83,3,2,1,3,3,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,90,2,2,1,2,2,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,24,3,2,1,4,3,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,90,3,2,1,3,2,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,43,7,2,1,8,3,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,67,3,2,1,9,1,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,37,5,2,1,3,1,1,2, ,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,38,5,2,1,3,1,5,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,67,3,2,1,3,2,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,99,3,2,9,9,9,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,60,6,2,1,6,3,1,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,73,5,1,6,2,3,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,98,1,2,1,1,2,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,46,3,2,1,6,4,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,85,6,2,1,3,1,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,42,3,2,1,6,1,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,53,7,2,1,9,3,1,2, ,2,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,70,3,2,1,6,2,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,44,7,2,3,4,3,1,2, ,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,80,5,2,1,3,1,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,72,3,2,1,2,2,1,2, ,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,53,3,2,1,5,3,3,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,60,4,2,1,4,3,1,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,18,3,2,1,1,2,6,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,69,7,2,1,7,1,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,39,7,2,1,7,1,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,90,2,2,1,9,1,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,69,7,2,1,6,3,6,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,50,5,2,1,8,1,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,78,2,2,1,1,3,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,99,7,2,3,6,4,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,50,3,2,1,9,2,3,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,44,5,2,1,7,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,46,5,2,1,9,1,1,2, ,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,80,3,2,1,9,3,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,78,3,2,1,9,9,5,2, ,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,31,2,2,2,1,3,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,99,3,2,1,9,4,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,35,3,2,2,9,3,1,2, ,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,68,3,2,1,1,1,1,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,62,5,2,1,9,3,1,2, ,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,51,7,2,1,7,2,1,9, ,8,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,51,5,2,2,4,2,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,63,3,2,1,4,2,1,2, ,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,57,5,2,1,6,3,3,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,87,1,2,1,1,9,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,66,5,2,1,9,3,1,2, ,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,62,5,2,1,5,3,1,2, ,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,49,3,2,1,9,3,1,2, ,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,83,1,2,5,1,2,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALE,34,3,2,1,3,1,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,44,2,1,1,1,2,1,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,87,3,2,1,3,9,5,2, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,62,5,2,1,2,1,3,2, ,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEMALE,91,9,2,1,9,1,5,9, , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
